2006.09.14,00:00,1.26900,1.27530,1.26750,1.27250,16906
2006.09.15,00:00,1.27240,1.27370,1.26320,1.26610,13507
2006.09.18,00:00,1.26440,1.27130,1.26300,1.27050,15541
2006.09.19,00:00,1.27040,1.27270,1.26500,1.26780,17167
2006.09.20,00:00,1.26790,1.27300,1.26660,1.26860,15761
2006.09.21,00:00,1.26870,1.27990,1.26830,1.27790,12133
2006.09.22,00:00,1.27780,1.28330,1.27760,1.27880,19616
2006.09.25,00:00,1.27860,1.28210,1.27310,1.27480,13727
2006.09.26,00:00,1.27480,1.27620,1.26620,1.26910,18204
2006.09.27,00:00,1.26900,1.27210,1.26720,1.27020,7169
2006.09.28,00:00,1.27010,1.27350,1.26790,1.27040,4545
2006.09.29,00:00,1.27040,1.27150,1.26380,1.26810,5496
2006.10.02,00:00,1.26860,1.27600,1.26620,1.27380,5694
2006.10.03,00:00,1.27380,1.27680,1.27200,1.27300,5394
2006.10.04,00:00,1.27310,1.27410,1.26650,1.27160,4883
2006.10.05,00:00,1.27150,1.27260,1.26720,1.26930,4505
2006.10.06,00:00,1.26920,1.27260,1.25720,1.25940,5253
2006.10.09,00:00,1.25950,1.26150,1.25850,1.25950,4023
2006.10.10,00:00,1.25960,1.26150,1.25180,1.25380,10560
2006.10.11,00:00,1.25390,1.25590,1.25030,1.25150,10921
2006.10.12,00:00,1.25160,1.25690,1.25130,1.25570,10177
2006.10.13,00:00,1.25570,1.25790,1.24840,1.25090,10546
2006.10.16,00:00,1.25080,1.25390,1.24890,1.25340,12058
2006.10.17,00:00,1.25330,1.25680,1.25070,1.25460,13092
2006.10.18,00:00,1.25450,1.25600,1.25020,1.25330,10788
2006.10.19,00:00,1.25320,1.26440,1.25280,1.26250,12520
2006.10.20,00:00,1.26260,1.26430,1.25970,1.26190,9085
2006.10.23,00:00,1.26180,1.26230,1.25360,1.25540,10741
2006.10.24,00:00,1.25530,1.25780,1.25260,1.25570,8961
2006.10.25,00:00,1.25560,1.26240,1.25510,1.26030,11307
2006.10.26,00:00,1.26020,1.27030,1.25970,1.26940,15001
2006.10.27,00:00,1.26950,1.27520,1.26630,1.27350,13742
2006.10.30,00:00,1.27310,1.27370,1.26980,1.27240,11179
2006.10.31,00:00,1.27250,1.27840,1.26790,1.27610,12794
2006.11.01,00:00,1.27620,1.28010,1.27420,1.27560,11719
2006.11.02,00:00,1.27570,1.27860,1.27370,1.27790,11816
2006.11.03,00:00,1.27800,1.27950,1.26810,1.27170,10881
2006.11.06,00:00,1.27180,1.27270,1.26890,1.27220,10389
2006.11.07,00:00,1.27220,1.28210,1.27190,1.27740,13882
2006.11.08,00:00,1.27740,1.28090,1.27460,1.27570,11966
2006.11.09,00:00,1.27570,1.28500,1.27500,1.28290,15133
2006.11.10,00:00,1.28290,1.29040,1.28270,1.28470,15568
2006.11.13,00:00,1.28460,1.28800,1.27960,1.28060,13337
2006.11.14,00:00,1.28050,1.28720,1.27890,1.28100,11185
2006.11.15,00:00,1.28100,1.28350,1.27720,1.28280,5807
2006.11.16,00:00,1.28290,1.28430,1.27830,1.27970,5955
2006.11.17,00:00,1.27970,1.28470,1.27620,1.28260,6513
2006.11.20,00:00,1.28290,1.28530,1.28050,1.28160,4240
2006.11.21,00:00,1.28160,1.28560,1.27980,1.28450,8734
2006.11.22,00:00,1.28470,1.29590,1.28370,1.29430,7195
2006.11.23,00:00,1.29420,1.29770,1.29280,1.29440,5754
2006.11.24,00:00,1.29440,1.31110,1.29410,1.30960,7050
2006.11.27,00:00,1.31650,1.31680,1.30860,1.31340,7721
2006.11.28,00:00,1.31350,1.32100,1.31190,1.31990,9051
2006.11.29,00:00,1.32000,1.32200,1.31310,1.31540,7582
2006.11.30,00:00,1.31540,1.32760,1.31410,1.32430,7180
2006.12.01,00:00,1.32430,1.33500,1.32200,1.33370,7463
2006.12.04,00:00,1.33330,1.33710,1.32820,1.33430,7035
2006.12.05,00:00,1.33420,1.33650,1.32870,1.33170,6289
2006.12.06,00:00,1.33160,1.33430,1.32550,1.32870,7674
2006.12.07,00:00,1.32870,1.33250,1.32760,1.32860,15501
2006.12.08,00:00,1.32870,1.33660,1.31920,1.32030,19325
2006.12.11,00:00,1.31790,1.32650,1.31290,1.32370,17532
